3906.1172650000 0.9954180000 0.0008480000 ASTEP 2.402 730
3906.1179870000 0.9991900000 0.0008480000 ASTEP 2.402 755
3906.1187090000 1.0011140000 0.0008510000 ASTEP 2.403 782
3906.1194300000 0.9968490000 0.0008480000 ASTEP 2.404 781
3906.1201520000 0.9913740000 0.0008460000 ASTEP 2.404 774
3906.1208740000 1.0018620000 0.0008430000 ASTEP 2.405 747
3906.1215950000 0.9918730000 0.0008400000 ASTEP 2.405 716
3906.1223170000 0.9933540000 0.0008460000 ASTEP 2.406 723
3906.1230390000 0.9959600000 0.0008460000 ASTEP 2.406 739
3906.1237600000 0.9945700000 0.0008370000 ASTEP 2.407 736
3906.1244820000 0.9943730000 0.0008330000 ASTEP 2.407 731
3906.1252040000 1.0008310000 0.0008350000 ASTEP 2.408 725
3906.1259250000 0.9989510000 0.0008320000 ASTEP 2.408 725
3906.1266470000 0.9942010000 0.0008360000 ASTEP 2.409 709
3906.1273680000 0.9970620000 0.0008340000 ASTEP 2.409 693
3906.1280900000 0.9937210000 0.0008360000 ASTEP 2.409 672
3906.1288120000 0.9982220000 0.0008380000 ASTEP 2.410 668
3906.1295330000 0.9941150000 0.0008340000 ASTEP 2.410 666
3906.1302550000 0.9955860000 0.0008330000 ASTEP 2.410 662
3906.1309760000 0.9932650000 0.0008400000 ASTEP 2.410 643
3906.1316980000 0.9974940000 0.0008490000 ASTEP 2.411 629
3906.1324190000 0.9996590000 0.0008620000 ASTEP 2.411 634
3906.1331410000 0.9976450000 0.0008740000 ASTEP 2.411 638
3906.1338630000 0.9893150000 0.0009120000 ASTEP 2.411 646
3906.1345840000 0.9917500000 0.0009290000 ASTEP 2.411 663
3906.1353060000 0.9962720000 0.0009360000 ASTEP 2.411 672
3906.1360270000 0.9897650000 0.0009070000 ASTEP 2.411 685
3906.1367490000 0.9984400000 0.0008880000 ASTEP 2.411 676
3906.1374700000 0.9942860000 0.0008700000 ASTEP 2.411 669
3906.1381920000 0.9955230000 0.0008680000 ASTEP 2.411 669
3906.1389140000 0.9959230000 0.0008850000 ASTEP 2.411 702
3906.1396350000 0.9883980000 0.0008670000 ASTEP 2.411 731
3906.1403570000 0.9911480000 0.0008650000 ASTEP 2.411 738
3906.1410780000 0.9991540000 0.0008560000 ASTEP 2.411 730
3906.1418000000 0.9938920000 0.0008480000 ASTEP 2.411 713
3906.1425210000 0.9963920000 0.0008530000 ASTEP 2.411 705
3906.1432430000 0.9911820000 0.0008490000 ASTEP 2.411 700
3906.1439650000 0.9945320000 0.0008510000 ASTEP 2.411 700
3906.1446860000 0.9959350000 0.0008500000 ASTEP 2.410 695
3906.1454080000 0.9894300000 0.0008530000 ASTEP 2.410 697
3906.1461290000 0.9957950000 0.0008580000 ASTEP 2.410 718
3906.1468510000 0.9909670000 0.0008580000 ASTEP 2.410 731
3906.1475720000 0.9923850000 0.0008510000 ASTEP 2.409 727
3906.1482940000 0.9925180000 0.0008450000 ASTEP 2.409 732
3906.1490160000 1.0065310000 0.0008520000 ASTEP 2.409 751
3906.1497370000 1.0018660000 0.0008500000 ASTEP 2.408 775
3906.1504590000 0.9973830000 0.0008510000 ASTEP 2.408 785
3906.1511800000 0.9961900000 0.0008440000 ASTEP 2.407 792
3906.1519020000 0.9952760000 0.0008440000 ASTEP 2.407 775
