4024.714838 1.008006 0.009229 NGTS 1.41294
4024.714977 0.989 0.009125 NGTS 1.41193
4024.715127 0.998928 0.009184 NGTS 1.41091
4024.715278 1.002754 0.009213 NGTS 1.4099
4024.715428 1.015888 0.009279 NGTS 1.4089
4024.715579 0.997214 0.00918 NGTS 1.40789
4024.715729 0.998171 0.009166 NGTS 1.40686
4024.715868 0.993609 0.00914 NGTS 1.40586
4024.716019 0.992419 0.009136 NGTS 1.40486
4024.716169 1.0017 0.009175 NGTS 1.40386
4024.716319 1.012258 0.009223 NGTS 1.40286
4024.71647 1.000002 0.009144 NGTS 1.40187
4024.716609 0.996005 0.009104 NGTS 1.40088
4024.716759 1.019265 0.009227 NGTS 1.39989
4024.71691 1.004917 0.009145 NGTS 1.3989
4024.71706 1.001397 0.009108 NGTS 1.39792
4024.717211 0.991988 0.009033 NGTS 1.39694
4024.71735 1.005399 0.009105 NGTS 1.39596
4024.7175 0.999631 0.009047 NGTS 1.39498
4024.71765 0.998064 0.009043 NGTS 1.394
4024.717801 1.00412 0.00905 NGTS 1.39303
4024.717951 0.993356 0.008979 NGTS 1.39203
4024.71809 0.998239 0.008993 NGTS 1.39106
4024.718241 1.005601 0.009017 NGTS 1.3901
4024.718391 0.99891 0.008973 NGTS 1.38914
4024.718542 1.005399 0.00899 NGTS 1.38817
4024.718692 0.999997 0.008947 NGTS 1.38721
4024.718831 0.999511 0.008931 NGTS 1.38625
4024.718981 1.009358 0.008968 NGTS 1.38529
4024.719132 0.994794 0.008887 NGTS 1.38434
4024.719282 0.998381 0.008891 NGTS 1.38339
4024.719421 1.003155 0.008915 NGTS 1.38244
4024.719572 0.99495 0.008863 NGTS 1.38149
4024.719722 1.00973 0.008947 NGTS 1.38055
4024.719873 0.991713 0.008845 NGTS 1.3796
4024.720023 1.007987 0.008924 NGTS 1.37866
4024.720174 1.002809 0.0089 NGTS 1.3777
4024.720312 0.998248 0.008869 NGTS 1.37676
4024.720463 0.996845 0.008866 NGTS 1.37582
4024.720613 1.006456 0.008915 NGTS 1.37489
4024.720764 1.008608 0.008937 NGTS 1.37396
4024.720903 0.988874 0.008815 NGTS 1.37303
4024.721053 0.997959 0.008864 NGTS 1.3721
4024.721204 0.995569 0.008855 NGTS 1.37117
4024.721354 1.004284 0.008888 NGTS 1.37024
4024.721505 0.98968 0.008799 NGTS 1.36932
4024.721644 0.993555 0.008813 NGTS 1.3684
4024.721794 1.00078 0.008837 NGTS 1.36749
4024.721944 0.994083 0.008797 NGTS 1.36654
4024.722095 1.012669 0.008881 NGTS 1.36563
4024.722245 0.996931 0.008797 NGTS 1.36472
